Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2020-10-08 00:00:00,26,34.2,29.8,72,0,8.1,5,110,3,E 
2020-10-09 00:00:00,25.6,33.2,29.1,80,0,6.6,4,80,2,C 
2020-10-10 00:00:00,26.4,33,28.2,81,0,4.6,8,70,2,C 
2020-10-11 00:00:00,25.7333333333333,33.6,28.7666666666667,79.6666666666667,13.8333333333333,5.16666666666667,7.33333333333333,86.6666666666667,2,
2020-10-12 00:00:00,25.0666666666667,34.2,29.3333333333333,78.3333333333333,27.6666666666667,5.73333333333333,6.66666666666667,103.333333333333,2,
2020-10-13 00:00:00,24.4,34.8,29.9,77,41.5,6.3,6,120,2,C 
2020-10-14 00:00:00,26,36,29.4,77,0,9.3,4,350,2,N 
2020-10-15 00:00:00,24.4,32.8,28.2,83,17,8.5,5,150,2,C 
2020-10-16 00:00:00,23.6,32,28.1,85,35,7.4,4,300,1,C 
2020-10-17 00:00:00,25.6,33,29,81,0,4.8,4,330,1,C 
2020-10-18 00:00:00,25.4,33,28.6,80,0,4.1,5,100,2,C 
2020-10-19 00:00:00,26.6,31.6,28.9,78,0,5.3,4,120,2,E 
2020-10-20 00:00:00,26,33.2,29.6,74,0,4.1,5,30,2,C 
2020-10-21 00:00:00,26.2,33,27.6,87,0.7,8.1,6,80,2,C 
2020-10-22 00:00:00,25.2,30.6,28.3,86,10.5,0.4,3,250,1,C 
2020-10-23 00:00:00,25.4,31.4,28.3,84,0.9,6.3,6,350,2,C 
2020-10-24 00:00:00,25.2,33.4,29.7,80,0.5,7.9,4,80,2,C 
2020-10-25 00:00:00,25.2666666666667,32.6666666666667,28.8333333333333,82.6666666666667,1.66666666666667,6.3,4.66666666666667,123.333333333333,1.66666666666667,
2020-10-26 00:00:00,25.3333333333333,31.9333333333333,27.9666666666667,85.3333333333333,2.83333333333333,4.7,5.33333333333333,166.666666666667,1.33333333333333,
2020-10-27 00:00:00,25.4,31.2,27.1,88,4,3.1,6,210,1,C 
2020-10-28 00:00:00,24.4,33.6,28.5,81,12.1,2.8,6,110,2,E 
2020-10-29 00:00:00,25,33.8,30,79,7.4,10,5,110,2,C 
2020-10-30 00:00:00,27.8,31.6,29.5,77,1.2,7.6,4,110,2,C 
2020-10-31 00:00:00,25.6,30.6,27.3,88,4,6,5,340,1,C 
2020-11-01 00:00:00,24.4,30.2,27.3,88,6.6,2.1,5,340,2,C 
2020-11-02 00:00:00,25.2,30,27.5,87,25.2,6.2,5,320,1,C 
2020-11-03 00:00:00,25,31.4,27.9,86,0,0,3,80,1,C 
2020-11-04 00:00:00,24,33.6,28.9,79,4.5,6.3,6,150,2,C 
2020-11-05 00:00:00,24.4,33.4,28.8,80,6.75,5.3,5.5,97.5,2,
2020-11-06 00:00:00,24.8,33.2,28.7,81,9,4.3,5,45,2,C 
2020-11-07 00:00:00,25.6,33.6,29.8,80,0,8,6,340,2,N 
2020-11-08 00:00:00,24.4,34.2,29.5,80,15.5,10.5,4,360,2,C 
2020-11-09 00:00:00,24.2,33.6,29,83,34,8.7,8,90,3,W 
2020-11-10 00:00:00,25,32.8,29.2,81,11,9.3,5,280,2,C 
2020-11-11 00:00:00,24.6,33,28.8,82,4.1,10.5,5,340,3,N 
2020-11-12 00:00:00,27,33.8,30.7,74,0,9,6,110,3,SE
2020-11-13 00:00:00,27.2,35,31.1,72,0,8.7,8,120,3,C 
2020-11-14 00:00:00,26.6,33.2,30.1,79,0,7.5,5,340,2,C 
2020-11-15 00:00:00,26.2,34.4,29.5,80,0.6,8.7,3,70,1,C 
2020-11-16 00:00:00,25.6,34.1,29.65,80.5,8.5,8.8,4.5,100,2,
2020-11-17 00:00:00,25,33.8,29.8,81,16.4,8.9,6,130,3,SE
2020-11-18 00:00:00,25.2,34.8,27.8,86,8.5,8.1,8,90,2,C 
2020-11-19 00:00:00,23,35.2,29.4,80,15,10.5,7,360,4,N 
2020-11-20 00:00:00,25.2,32.2,28.7,84,1.2,7,4,360,2,C 
2020-11-21 00:00:00,24.4,31.8,28.9,87,19.6,6.1,3,330,1,C 
2020-11-22 00:00:00,25.4,32.2,28.3,84,0,5.3,4,350,2,C 
2020-11-23 00:00:00,24.8,30.8,28,86,0,3.8,4,320,2,NW
2020-11-24 00:00:00,24.2,31,27.8,86,6.7,4.4,4.5,235,1.5,
2020-11-25 00:00:00,23.6,31.2,27.6,86,13.4,5,5,150,1,C 
2020-11-26 00:00:00,24.4,31.4,27.7,84,1.5,2.7,4,340,1,C 
2020-11-27 00:00:00,24.8,30.9,27.85,85,0.9,1.35,3.5,340,1,
2020-11-28 00:00:00,25.2,30.4,28,86,0.3,0,3,340,1,C 
2020-11-29 00:00:00,25,29.6,26,94,0.5,4.5,2,360,0,C 
2020-11-30 00:00:00,23,30.6,27.1,85,52,2.2,3,330,1,C 
2020-12-01 00:00:00,26,31.8,28.4,83,0,4.5,4,350,1,C 
2020-12-02 00:00:00,25.4,31.4,27.9,85,1,6.3,5,360,2,C 
2020-12-03 00:00:00,23.4,31.6,27.7,88,87.5,4.3,5,330,1,C 
2020-12-04 00:00:00,26,31.2,28.2,85,0,4.3,3,310,2,NW
2020-12-05 00:00:00,25.2,31.8,28,84,5,2.3,8,260,4,NW
2020-12-06 00:00:00,24.8,31.6,25.9,90,7.8,6.4,5,260,2,C 
2020-12-07 00:00:00,24,27,25.2,95,23.1,0.5,5,260,2,C 
2020-12-08 00:00:00,24.4,31.6,28.4,80,18,0.5,13,270,6,W 
2020-12-09 00:00:00,25,30.2,27.9,82,20.7,4.6,12,280,4,C 
2020-12-10 00:00:00,25.4,30.4,27.4,89,14.1,1.5,8,290,4,W 
2020-12-11 00:00:00,24.8,30.4,27.6,88,27.9,1.6,5,270,2,W 
2020-12-12 00:00:00,25.2,31,27.7,88,15,2.3,6,270,2,W 
2020-12-13 00:00:00,24.2,29.6,27,92,14.5,5.1,5,270,2,W 
2020-12-14 00:00:00,25.2,30.2,26.8,90,0,1,4,330,1,C 
2020-12-15 00:00:00,25,30,27.1,89,1.8,1.2,5,340,2,C 
2020-12-16 00:00:00,24.6,30.8,26.8,90,1.8,0,4,340,1,C 
2020-12-17 00:00:00,25.2,29.6,26.9,90,11.5,4.6,6,280,2,C 
2020-12-18 00:00:00,24.2,30.4,26.4,90,11.8,0.9,6,340,1,C 
2020-12-19 00:00:00,23.8,30.2,26.9,86,61.6,3.9,7,340,2,C 
2020-12-20 00:00:00,24.2,30.4,27.6,84,9.2,7.7,4,10,2,C 
2020-12-21 00:00:00,23.6,30.4,27.9,85,4.6,5.7,3.5,185,1.5,
2020-12-22 00:00:00,23,30.4,28.2,86,0,3.7,3,360,1,C 
2020-12-23 00:00:00,24.2,31,28.3,84.5,3.65,4.35,3.5,355,1,
2020-12-24 00:00:00,25.4,31.6,28.4,83,7.3,5,4,350,1,C 
2020-12-25 00:00:00,25.2,32.6,28.6,81,10,7.9,3,360,1,C 
2020-12-26 00:00:00,25.4,31.4,28.3,85,2,9.3,4,320,2,C 
2020-12-27 00:00:00,26,31.6,28,85,1,8.1,5,360,2,C 
2020-12-28 00:00:00,25.4,31.4,28.1,86,2.4,6.6,5,320,2,C 
2020-12-29 00:00:00,26,31,27.7,90,13,5.8,4,360,2,C 
2020-12-30 00:00:00,25,29.8,27,88,3.4,4.4,4,190,2,C 
2020-12-31 00:00:00,24.8,30.2,27.3,87,8.7,3.7,5,320,2,C 
2021-01-01 00:00:00,25.6,30,27.6,85,1.6,2.7,4,340,1,C 
2021-01-02 00:00:00,25,30.4,27.8,84,3.5,2.1,3,360,1,C 
2021-01-03 00:00:00,24.7,30.7,27.7,84,2.9,3.9,3.5,350,1,
2021-01-04 00:00:00,24.4,31,27.6,84,2.3,5.7,4,340,1,C 
2021-01-05 00:00:00,25.4,30.2,27.1,88,8,6.4,4,350,2,C 
2021-01-06 00:00:00,25.8,31.4,28,86,4,2.7,7,340,3,C 
2021-01-07 00:00:00,26,29.8,27,88,0,5.3,8,270,3,N 
2021-01-08 00:00:00,26,30.6,27.4,87,1,1.8,4,350,1,C 
2021-01-09 00:00:00,25,30.6,26.8,89,43.5,1,5,350,1,C 
2021-01-10 00:00:00,25,30.2,27.6,86,7.7,4.3,5,340,2,C 
2021-01-11 00:00:00,25.2,30,28,88,3.3,3.1,3,270,1,C 
2021-01-12 00:00:00,25,30.4,27.9,85,0.3,1.3,6,290,2,C 
2021-01-13 00:00:00,24.6,31.2,27.4,88,6.5,4.2,8,290,2,C 
2021-01-14 00:00:00,25.2,30,26.8,88,8.8,5.5,6,80,2,C 
2021-01-15 00:00:00,25,30.4,27.4,87,0.5,1.4,4,300,2,C 
2021-01-16 00:00:00,25.2,30.8,27.1,88,1.25,0.6,5,330,1,C 
2021-01-17 00:00:00,24.6,31.2,26.6,90,2,0.9,8,300,2,C 
2021-01-18 00:00:00,24.8,28.4,25.8,94,19.2,7.4,6,280,2,W 
2021-01-19 00:00:00,23.4,26.8,24.5,96,57.8,0.9,5,280,2,W 
2021-01-20 00:00:00,22.4,29.8,27.9,86,7.8,0.2,6,280,3,W 
2021-01-21 00:00:00,25.6,30.2,27.1,88,0,3.2,7,290,2,C 
2021-01-22 00:00:00,25.4,29.8,26.8,89,10.4,5.1,4,320,1,C 
2021-01-23 00:00:00,24.9333333333333,30,26.9333333333333,88,8.66666666666667,4.23333333333333,4,316.666666666667,1.33333333333333,
2021-01-24 00:00:00,24.4666666666667,30.2,27.0666666666667,87,6.93333333333333,3.36666666666667,4,313.333333333333,1.66666666666667,
2021-01-25 00:00:00,24,30.4,27.2,86,5.2,2.5,4,310,2,C 
2021-01-26 00:00:00,25,30.6,26.6,87,0,7.1,4,360,1,C 
2021-01-27 00:00:00,24.4,30.2,26.1,91,12,4.1,4,260,2,W 
2021-01-28 00:00:00,24.2,30.4,26.4,90,10.2,0.5,4,260,2,C 
2021-01-29 00:00:00,24.6,27.6,25.6,94,8.7,3.2,5,320,2,NW
2021-01-30 00:00:00,24.4,26.2,25.3,93,16.9,0,5,320,2,NW
2021-01-31 00:00:00,23.2,29.8,25.5,96,24.9,0.5,7,250,3,W 
2021-02-01 00:00:00,23.8,30.2,26.8,90,12.7,4.7,9,270,4,W 
2021-02-02 00:00:00,24.6,30,27,90,6.7,6.2,7,270,4,W 
2021-02-03 00:00:00,24.2,29.4,26.8,90,5,3.3,10,290,6,W 
2021-02-04 00:00:00,24.35,28.95,26.625,91,14.275,2.475,8.75,280,4.75,
2021-02-05 00:00:00,24.5,28.5,26.45,92,23.55,1.65,7.5,270,3.5,
2021-02-06 00:00:00,24.65,28.05,26.275,93,32.825,0.825,6.25,260,2.25,
2021-02-07 00:00:00,24.8,27.6,26.1,94,42.1,0,5,250,1,C 
2021-02-08 00:00:00,23.8,27.6,25.2,96,41.1,0,6,280,3,W 
2021-02-09 00:00:00,24.7,28.9,26.1,95,23.65,3.4,6,275,2.5,
2021-02-10 00:00:00,25.6,30.2,27,94,6.2,6.8,6,270,2,C 
2021-02-11 00:00:00,24.8,31.2,27.3,90,4,1.6,6,350,2,C 
2021-02-12 00:00:00,25,30.8,27.5,91,20.6,5.2,5,320,2,C 
2021-02-13 00:00:00,24.8,31,27.3,92,10.2,5.9,7,290,3,W 
2021-02-14 00:00:00,25.8,29.6,27.2,91,0,4.2,6,330,2,W 
2021-02-15 00:00:00,24.2,29.6,27,92,16.4,1.8,5,300,1,C 
2021-02-16 00:00:00,24.6,29.2,27.4,88,5.5,6,5,300,2,C 
2021-02-17 00:00:00,24.4,29.2,26.7,93,5.2,4,3,300,1,C 
2021-02-18 00:00:00,24.4,29.8,26.8,92,0,4.6,9,320,4,W 
2021-02-19 00:00:00,24,27.4,25,94,4.2,5,6,280,3,W 
2021-02-20 00:00:00,24.2,29.8,25.8,92,18.9,0,8,270,2,W 
2021-02-21 00:00:00,24.6,31.6,27.4,89,1.4,2.6,6,270,3,W 
2021-02-22 00:00:00,25.6,30.8,27.4,90,1,6,5,280,2,C 
2021-02-23 00:00:00,23.8,31.2,26,91,0.8,3.3,5,350,2,C 
2021-02-24 00:00:00,24.8,30.2,26.7,91,66.5,4.1,5,270,2,C 
2021-02-25 00:00:00,20.8,28.2,25.2,95,62.9,1.2,5,260,2,W 
2021-02-26 00:00:00,23.2,30.6,26.4,92,54.4,0,7,290,2,W 
2021-02-27 00:00:00,23.4,31,28,88,0.2,6.6,4,270,1,C 
2021-02-28 00:00:00,24.8,29.4,27,90,1,7.4,3,360,1,C 
2021-03-01 00:00:00,24.8,30.8,27.5,90,0.3,1.6,3,360,1,C 
2021-03-02 00:00:00,24.9,30.9,27.4,91.5,0.15,2.65,4,350,1.5,
2021-03-03 00:00:00,25,31,27.3,93,0,3.7,5,340,2,C 
2021-03-04 00:00:00,25,31.2,26.8,92,0,6.8,6,360,2,C 
2021-03-05 00:00:00,24.8,31.2,27.1,93,4.5,3.2,5,270,2,C 
2021-03-06 00:00:00,25.6,30.8,27.9,89,0,6.3,5,310,2,C 
2021-03-07 00:00:00,25.4,30.6,26.9,91,0,7.7,6,280,2,C 
2021-03-08 00:00:00,24.2,30.2,27.2,91,13.4,5.1,5,330,2,C 
2021-03-09 00:00:00,24.2,30.3,27.1,90,8.4,3.9,7,290,2,C 
2021-03-10 00:00:00,24.2,29.4,26.8,93,2.3,5.1,4,270,2,W 
2021-03-11 00:00:00,25,30.8,27.6,91,0,1.9,6,270,2,W 
2021-03-12 00:00:00,25.4,31,27.5,91,0,8.9,4,320,2,C 
2021-03-13 00:00:00,25,30.8,26.2,96,1.7,6.5,3,340,1,C 
2021-03-14 00:00:00,24.2,30.8,26.8,92,20,1.8,5,340,2,C 
2021-03-15 00:00:00,25,29.6,27.2,92,4,8.2,3,270,1,C 
2021-03-16 00:00:00,24,30.2,27.9,92,3,5.8,6,270,2,C 
2021-03-17 00:00:00,23.6,31.6,27.8,86,0.3,4.3,5,340,2,C 
2021-03-18 00:00:00,25.4,31.6,28.2,85,1.05,8.8,4,360,2,N 
2021-03-19 00:00:00,26,31.4,28,85,1.8,8.4,4,320,2,C 
2021-03-20 00:00:00,25.2,31.2,27.7,84,0,6.9,4,360,2,C 
2021-03-21 00:00:00,26,31.2,28.1,84,0,8.5,5,20,1,C 
2021-03-22 00:00:00,25.4,30.6,27.6,86,19.3,6.4,5,340,2,C 
2021-03-23 00:00:00,25.2,31.2,27.9,85,0,6.8,7,340,2,C 
2021-03-24 00:00:00,26,30.8,28.4,85,0,7.1,5,360,2,N 
2021-03-25 00:00:00,25.8,30.4,27.9,86,0,9.6,5,200,2,C 
2021-03-26 00:00:00,25.8,32,28.3,86,6.5,7.9,4,350,1,C 
2021-03-27 00:00:00,26.2,31.8,28.4,86,0,5.6,4,350,2,N 
2021-03-28 00:00:00,25.8,32,28.1,86,9.25,7.1,6,360,2,C 
2021-03-29 00:00:00,25.4,32.2,28.2,86,18.5,7.7,5,330,2,C 
2021-03-30 00:00:00,24.4,30.8,27.1,90,13.5,7,4,330,1,C 
2021-03-31 00:00:00,25,31.6,28,85,4.2,4.2,4,340,2,C 
2021-04-01 00:00:00,26.4,31.4,28.3,87,20,8,8,360,2,C 
2021-04-02 00:00:00,26,31.4,28.6,86,0,6,4,320,1,C 
2021-04-03 00:00:00,25.6,31.6,28.3,83,0,5.8,8,280,4,W 
2021-04-04 00:00:00,25.8,31.2,28.5,83,0,6.9,5,340,2,C 
2021-04-05 00:00:00,26.6,30.8,29.1,78,0,8.7,5,280,3,NW
2021-04-06 00:00:00,25.2,31.6,28.7,84,3,3.3,7,300,3,W 
2021-04-07 00:00:00,23.4,30,27.1,88,8,5,4,280,1,C 
2021-04-08 00:00:00,25.6,31.2,27.1,89,0.5,0.5,8,330,4,W 
2021-04-09 00:00:00,24.4,31.8,28.1,84,8.5,8.2,7,260,3,W 
2021-04-10 00:00:00,25.6,31.2,28.2,84,0,8.6,4,320,1,C 
2021-04-11 00:00:00,26,32.6,28.7,81,0,7,4,330,2,C 
2021-04-12 00:00:00,24.6,31.8,27.5,90,17,6.2,4,360,1,C 
2021-04-13 00:00:00,25.4,30.8,27.8,86,3.4,6.2,5,340,2,C 
2021-04-14 00:00:00,25.4,30.8,27.6,84,0,8.7,4,170,1,C 
2021-04-15 00:00:00,25.8,32.2,28.5,81,4.7,6,6,20,1,C 
2021-04-16 00:00:00,26.2,32,28.7,79,0,7.5,5,340,2,C 
2021-04-17 00:00:00,25.7,31.7,28.45,80,1,8.1,4,345,1.5,
2021-04-18 00:00:00,25.2,31.4,28.2,81,2,8.7,3,350,1,C 
2021-04-19 00:00:00,24.8,32.6,28.3,84,15.3,9.5,3,270,1,C 
2021-04-20 00:00:00,25.4,32.6,28.1,82,12.6,8.1,4,340,2,C 
2021-04-21 00:00:00,23.6,34.4,28,74,0,9.9,6,110,2,E 
2021-04-22 00:00:00,24.8,33.6,28.3,74,0,10,6,350,2,C 
2021-04-23 00:00:00,25.4,31.8,28.3,80,0,10.3,5,340,2,C 
2021-04-24 00:00:00,25.2,33.4,28.4,78,0,9.4,5,100,2,C 
2021-04-25 00:00:00,24.8,32.6,28.2,82,30.4,5.1,4,60,2,C 
2021-04-26 00:00:00,26.4,33.4,29.8,75,0,5.7,7,80,2,C 
2021-04-27 00:00:00,26.8,33.8,29.4,79,0,10.1,5,110,3,E 
2021-04-28 00:00:00,26.2,30.2,28,86,6.3,7.9,3,60,1,C 
2021-04-29 00:00:00,25.2,32.4,28,82,0,0.2,4,360,2,C 
2021-04-30 00:00:00,24.4,33.2,28.8,80,0,9.9,5,350,2,C 
2021-05-01 00:00:00,25.7,33.7,29.35,80,0,9.45,5,235,2,
2021-05-02 00:00:00,27,34.2,29.9,80,0,9,5,120,2,C 
2021-05-03 00:00:00,27,33.4,29.9,76,0,9.6,5,140,2,C 
2021-05-04 00:00:00,26.4,34.2,29.7,76,0,8.6,4,120,2,C 
2021-05-05 00:00:00,26.6,32.6,28.7,82,1.5,9.3,6,140,2,C 
2021-05-06 00:00:00,25.4,33.2,28.4,82,29,4.6,4,100,2,C 
2021-05-07 00:00:00,26.2,31.6,28.2,86,0.5,8,4,320,1,C 
2021-05-08 00:00:00,25.8,31.8,27.9,86,0,5.9,5,110,1,C 
2021-05-09 00:00:00,24.2,33.4,28.6,75,0.3,1,6,45,2,C 
2021-05-10 00:00:00,24.4,33.6,29.4,73,0,10.6,6,60,3,E 
2021-05-11 00:00:00,26.8,34.4,30.8,73,0,10.5,5,110,3,E 
2021-05-12 00:00:00,26.6,34,30.1,75,3.9,10.4,6,80,3,SE
2021-05-13 00:00:00,25.6,33.6,29.2,77,0,8.5,5,130,2,C 
2021-05-14 00:00:00,25.6,33.6,30.1,75,0,5.9,7,70,2,E 
2021-05-15 00:00:00,26.6,33.4,29,81,0,9.3,5,10,2,C 
2021-05-16 00:00:00,26,33.6,29.6,78,0.4,7.5,6,40,2,C 
2021-05-17 00:00:00,25.6,33.6,29,80,0,9.2,5,200,2,E 
2021-05-18 00:00:00,25.4,32.2,28.2,84,79.3,8.6,3,360,0,C 
2021-05-19 00:00:00,25.6,32.2,28.2,84,0,5,6,90,1,C 
2021-05-20 00:00:00,26,32.8,27.5,88,1,1.6,8,180,2,C 
2021-05-21 00:00:00,23.4,33.4,28.6,84,41,6.6,4,90,1,C 
2021-05-22 00:00:00,26.6,33.6,28.8,80,0,8.9,4,300,2,C 
2021-05-23 00:00:00,25.6,34.4,28.2,85,0,6.3,4,360,1,C 
2021-05-24 00:00:00,23.4,33.4,28.8,82,0,6.8,5,80,2,E 
2021-05-25 00:00:00,21.8,32.2,28,80,0,7.1,3,20,1,C 
2021-05-26 00:00:00,25.2,32.6,29.2,78,0,3.5,6,120,3,C 
2021-05-27 00:00:00,25.6,32.6,29.8,72,0,9.3,6,110,2,C 
2021-05-28 00:00:00,26.4,32.6,29.7,74,0,10.4,5,150,2,SE
2021-05-29 00:00:00,25.6,32.7,28.85,80,24,8.6,5.5,235,1.5,
2021-05-30 00:00:00,24.8,32.8,28,86,48,6.8,6,320,1,C 
2021-05-31 00:00:00,26.8,33,29.2,76,24,8,4,270,1,C 
2021-06-01 00:00:00,26,32.2,28.5,80,0,8.6,6,340,2,C 
2021-06-02 00:00:00,26.6,32.6,28.8,81,0.5,8.7,6,100,2,C 
2021-06-03 00:00:00,27.6,33,29.7,77,0,6.9,5,130,2,C 
2021-06-04 00:00:00,27.4,34,30.1,73,0,8.3,6,130,2,C 
2021-06-05 00:00:00,27,33.6,29.8,73,0,9.6,5,110,2,C 
2021-06-06 00:00:00,26.5,32.8,29.2,75,0.1,9.35,4.5,220,2,
2021-06-07 00:00:00,26,32,28.6,77,0.2,9.1,4,330,2,C 
2021-06-08 00:00:00,26,32.6,28.7,75,0,0,4,350,1,C 
2021-06-09 00:00:00,25.4,32.8,28.4,78,0,9.5,6,40,2,C 
2021-06-10 00:00:00,25.4,33.2,29.1,77,3.6,7,5,40,2,E 
2021-06-11 00:00:00,25.4,33.2,28.4,79,13.5,8.5,5,45,2,C 
2021-06-12 00:00:00,26,32.8,28.6,76,0,9.2,6,90,2,E 
2021-06-13 00:00:00,26.8,33,29.8,68,0,8.8,6,130,3,E 
2021-06-14 00:00:00,26,32.2,28.4,73,0,10,5,120,2,SE
2021-06-15 00:00:00,26.6,32.4,28.5,78,0,3.1,5,350,2,C 
2021-06-16 00:00:00,25.9333333333333,32.4666666666667,28.3333333333333,77.6666666666667,0.125,2.63333333333333,5,353.333333333333,2,
2021-06-17 00:00:00,25.2666666666667,32.5333333333333,28.1666666666667,77.3333333333333,0.25,2.16666666666667,5,356.666666666667,2,
2021-06-18 00:00:00,24.6,32.6,28,77,0.375,1.7,5,360,2,C 
2021-06-19 00:00:00,24.4,32.8,26.5,88,0.5,8.4,4,20,1,C 
2021-06-20 00:00:00,24,32.2,27,84,13.3,1.3,4,350,2,C 
2021-06-21 00:00:00,23.8,31.4,26.7,84,26.9,7.3,5,60,1,C 
2021-06-22 00:00:00,24.2,32.6,27.9,79,1.1,6.9,5,70,2,C 
2021-06-23 00:00:00,25,32.2,27.5,82,9,7.6,6,120,2,E 
2021-06-24 00:00:00,25.2,29.4,26.2,87,5,6.2,3,290,1,C 
2021-06-25 00:00:00,24,32.2,27.8,79,42.5,1,4,120,2,C 
2021-06-26 00:00:00,26.4,33.2,28.9,78,0,7.4,4,130,2,C 
2021-06-27 00:00:00,25.6,33.2,28.9,82,0,6.9,4,120,2,C 
2021-06-28 00:00:00,25.6,31.2,27,84,0.3,10.3,6,90,2,C 
2021-06-29 00:00:00,24,33,28,76,18,1.8,6,60,2,C 
2021-06-30 00:00:00,25.2,32.8,28.6,76,0,8.6,4,80,2,C 
2021-07-01 00:00:00,25.4,32.6,28.6,75,0,7.3,6,100,2,C 
2021-07-02 00:00:00,24.4,32,27.9,75,0,7.1,3,120,2,C 
2021-07-03 00:00:00,25,32.8,28.1,70,0,8.5,5,360,2,C 
2021-07-04 00:00:00,24.2,34,28.6,72,0,7.2,4,50,1,C 
2021-07-05 00:00:00,25,34,28.6,70,0,8.6,5,140,2,SE
2021-07-06 00:00:00,22.6,33.4,28.6,54,0,9.6,6,120,3,SE
2021-07-07 00:00:00,22.4,33.4,27.8,63,0,10.5,5,360,2,C 
2021-07-08 00:00:00,23.6,33.6,27.8,74,0,10.4,6,350,2,C 
2021-07-09 00:00:00,25.4,33.4,28.7,76,0,9.1,4,150,2,SE
2021-07-10 00:00:00,26.6,33.6,29.6,72,0,6.4,5,90,3,E 
2021-07-11 00:00:00,27.4,33.4,29.8,69,0,9,7,80,4,E 
2021-07-12 00:00:00,24.4,33,28.3,70,0,9.6,7,110,3,E 
2021-07-13 00:00:00,22.6,34.6,27.9,63,0,9,5,110,2,C 
2021-07-14 00:00:00,25,32.6,28.5,66,0,10,5,100,1,C 
2021-07-15 00:00:00,24.4,33,28.5,65,0,3.9,5,150,2,C 
2021-07-16 00:00:00,23.2,32,27,69,0,10,5,100,2,C 
2021-07-17 00:00:00,22.3,32.8,27.1,74,0,5.4,4,100,1,C 
2021-07-18 00:00:00,25,34.6,28.3,77,0,7.7,6,110,2,E 
2021-07-19 00:00:00,25,33.6,28.6,78,9.2,9.2,8,340,2,C 
2021-07-20 00:00:00,27,34.4,29.7,72,0,10.2,8,110,3,C 
2021-07-21 00:00:00,26.6,33.4,28.8,70,0,10.8,4,270,2,C 
2021-07-22 00:00:00,26.2,32.6,28.7,77,0,9.1,4,160,2,C 
2021-07-23 00:00:00,25.2,33.5,28.45,77,2.65,7.8,5,255,2,
2021-07-24 00:00:00,24.2,34.4,28.2,77,5.3,6.5,6,350,2,C 
2021-07-25 00:00:00,22.8,34.6,29.4,58,0,10,6,120,2,C 
2021-07-26 00:00:00,22.6,33.2,27.6,67,0,10.7,5,100,2,C 
2021-07-27 00:00:00,20.8,33.6,27.6,62,0,10.7,5,90,2,C 
2021-07-28 00:00:00,20.4,34.2,27.7,62,0,10.6,5,110,1,C 
2021-07-29 00:00:00,22,33.8,27.85,68,0,10.5,4.5,230,1.5,
2021-07-30 00:00:00,23.6,33.4,28,74,0,10.4,4,350,2,C 
2021-07-31 00:00:00,24,32.4,27.9,78,0,10.4,5,360,2,C 
2021-08-01 00:00:00,24,33.8,28.4,77,1,7.7,4,100,2,C 
2021-08-02 00:00:00,24.6,32.8,27.9,80,0,8.1,4,340,2,C 
2021-08-03 00:00:00,24.4,32.8,27.9,82,6.3,8.4,3,310,1,C 
2021-08-04 00:00:00,25,34.2,28.6,76,0,6.8,6,110,2,E 
2021-08-05 00:00:00,25.8,33.8,29.1,71,0,8.2,6,80,2,E 
2021-08-06 00:00:00,25.8,33.6,29,66,0,10.4,4,350,2,C 
2021-08-07 00:00:00,24.6,33.4,29.5,72,0,10,5,80,2,E 
2021-08-08 00:00:00,26.4,33.6,29.4,74,0,9.3,7,90,4,E 
2021-08-09 00:00:00,26.8,34.8,29.3,76,0,9.4,6,130,3,E 
2021-08-10 00:00:00,26,34,29.2,73,0,9.7,4,100,2,C 
2021-08-11 00:00:00,25.2,34.2,29,63,0,9.3,5,120,2,C 
2021-08-12 00:00:00,23.6,34.8,27.5,75,0,10.6,4,270,2,C 
2021-08-13 00:00:00,24.8,33,28.4,76,0,6.5,4,10,2,W 
2021-08-14 00:00:00,23.8,33.6,28,80,21.8,9,6,100,2,E 
2021-08-15 00:00:00,25,33.8,29,73,0.4,8.7,6,130,3,C 
2021-08-16 00:00:00,25.2,34.2,28.5,77,0,10.6,7,90,3,E 
2021-08-17 00:00:00,25.4,34.4,29.1,70,0,9.9,4,120,2,C 
2021-08-18 00:00:00,25.2,33.2,28,75,0,10.1,4,350,1,C 
2021-08-19 00:00:00,25.8,31.8,27.6,83,0,10.8,5,360,1,C 
2021-08-20 00:00:00,24,33.6,28.4,73,15.4,5.3,5,110,2,E 
2021-08-21 00:00:00,25.6,33.4,28.7,72,0,8.7,4,320,2,C 
2021-08-22 00:00:00,23.8,32.8,27.4,82,0.4,6.4,5,320,2,NW
2021-08-23 00:00:00,24.6,34.6,28.7,78,0,9.8,6,110,2,C 
2021-08-24 00:00:00,24.8,33.8,28.9,70,0,10,6,130,2,C 
2021-08-25 00:00:00,22.8,34,28.4,72,0,10,4,80,2,C 
2021-08-26 00:00:00,23.2,34.2,28.2,74,0,8.8,4,330,2,C 
2021-08-27 00:00:00,23.4,34.2,28.2,70,0,9.6,6,340,2,C 
2021-08-28 00:00:00,24.2,34.4,28.6,73,0,9.8,8,170,2,C 
2021-08-29 00:00:00,25.2,35,29.3,76,17.2,9.5,6,110,3,E 
2021-08-30 00:00:00,25,34.4,28.8,77,0,9,6,340,2,C 
2021-08-31 00:00:00,25.6,34.8,29.6,73,0,6.8,5,45,2,E 
